geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
7025,0.542,0.783,Breast Cancer,0.6000000000000001,1752,1
8740,0.507,0.826,Rheumatoid arthritis,0.6000000000000001,1753,10
5053,0.477,0.913,Breast Cancer,0.6000000000000001,1754,1
2237,0.522,0.826,Colorectal Cancer,0.6000000000000001,1755,7
7157,0.256,0.957,Schizophrenias,0.6000000000000001,21,13
8714,0.447,0.913,Colorectal Cancer,0.6000000000000001,1756,7
3006,0.586,0.826,Breast Cancer,0.6000000000000001,1757,1
6372,0.453,0.913,Rheumatoid arthritis,0.6000000000000001,1758,10
8914,0.556,0.957,Bipolar Disorder,0.6000000000000001,1195,15
1434,0.575,0.87,Colorectal Cancer,0.6000000000000001,1759,7
51299,0.623,0.739,Schizophrenias,0.6000000000000001,1760,13
657,0.473,0.913,Breast Cancer,0.6000000000000001,1761,1
3831,0.682,0.478,Alzheimer Disease,0.6000000000000001,1762,3
2565,0.493,0.913,Bipolar Disorder,0.6000000000000001,1763,15
7764,0.573,0.783,Colorectal Cancer,0.6000000000000001,1764,7
442909,0.625,0.783,Breast Cancer,0.6000000000000001,1765,1
1687,0.543,0.87,Breast Cancer,0.6000000000000001,1766,1
3856,0.505,0.913,Breast Cancer,0.6000000000000001,1767,1
2099,0.298,0.957,Bipolar Disorder,0.6000000000000001,1,15
100506658,0.463,0.957,Breast Cancer,0.6000000000000001,1768,1
5270,0.444,0.87,Alzheimer Disease,0.6000000000000001,830,3
4318,0.293,0.957,Bipolar Disorder,0.6000000000000001,311,15
9156,0.521,0.826,Colorectal Cancer,0.6000000000000001,1205,7
1463,0.614,0.696,Schizophrenias,0.6000000000000001,435,13
4729,0.615,0.609,Schizophrenias,0.6000000000000001,957,13
10499,0.534,0.696,Breast Cancer,0.6000000000000001,1769,1
1654,0.469,0.913,Breast Cancer,0.6000000000000001,1288,1
5783,0.527,0.913,Breast Cancer,0.6000000000000001,1405,1
23030,0.538,0.783,Colorectal Cancer,0.6000000000000001,1440,7
1800,0.498,0.913,Colorectal Cancer,0.6000000000000001,1770,7
1230,0.479,0.913,Rheumatoid arthritis,0.6000000000000001,1771,10
23067,0.627,0.652,Epilepsies,0.6000000000000001,1772,12
3383,0.328,0.957,Schizophrenias,0.6000000000000001,325,13
2033,0.42,0.957,Breast Cancer,0.6000000000000001,1362,1
6470,0.554,0.739,Breast Cancer,0.6000000000000001,1451,1
723961,0.664,0.609,Type 1 Diabetes,0.6000000000000001,1773,2
63943,0.481,0.913,Breast Cancer,0.6000000000000001,1774,1
3566,0.45,0.913,Rheumatoid arthritis,0.6000000000000001,1775,10
6506,0.47,0.913,Bipolar Disorder,0.6000000000000001,622,15
9401,0.474,0.87,Breast Cancer,0.6000000000000001,1776,1
6663,0.431,0.913,Schizophrenias,0.6000000000000001,1777,13
5950,0.438,0.913,Breast Cancer,0.6000000000000001,94,1
28514,0.471,0.87,Breast Cancer,0.6000000000000001,1778,1
8359,0.542,0.826,Breast Cancer,0.6000000000000001,1779,1
89832,0.573,0.826,Bipolar Disorder,0.6000000000000001,887,15
6632,0.514,0.913,Systemic lupus erythematosus,0.6000000000000001,1780,16
19,0.441,0.913,Breast Cancer,0.6000000000000001,336,1
3562,0.437,0.87,Schizophrenias,0.6000000000000001,1074,13
5053,0.477,0.913,Schizophrenias,0.6000000000000001,1754,13
639,0.501,0.826,Rheumatoid arthritis,0.6000000000000001,1267,10
5338,0.585,0.783,Breast Cancer,0.6000000000000001,1781,1
2539,0.394,0.913,Bipolar Disorder,0.6000000000000001,1782,15
2950,0.365,0.957,Schizophrenias,0.6000000000000001,192,13
5625,0.577,0.739,Breast Cancer,0.6000000000000001,631,1
627,0.324,0.957,Bipolar Disorder,0.6000000000000001,52,15
7166,0.52,0.913,Bipolar Disorder,0.6000000000000001,708,15
5916,0.548,0.783,Breast Cancer,0.6000000000000001,1783,1
23081,0.574,0.826,Breast Cancer,0.6000000000000001,1784,1
5364,0.618,0.565,Breast Cancer,0.6000000000000001,1785,1
1408,0.57,0.739,Bipolar Disorder,0.6000000000000001,1786,15
405,0.451,0.913,Colorectal Cancer,0.6000000000000001,1787,7
1493,0.354,0.957,Schizophrenias,0.6000000000000001,80,13
1063,0.529,0.87,Breast Cancer,0.6000000000000001,1788,1
1636,0.306,0.957,Bipolar Disorder,0.6000000000000001,40,15
4803,0.362,0.957,Bipolar Disorder,0.6000000000000001,538,15
4627,0.473,0.826,Breast Cancer,0.6000000000000001,1789,1
5935,0.551,0.783,Breast Cancer,0.6000000000000001,1790,1
4353,0.358,0.957,Colorectal Cancer,0.6000000000000001,229,7
2066,0.4,0.957,Bipolar Disorder,0.6000000000000001,118,15
11317,0.568,0.783,Type 2 Diabetes,0.6000000000000001,1791,0
7018,0.366,0.957,Schizophrenias,0.6000000000000001,559,13
7372,0.573,0.783,Colorectal Cancer,0.6000000000000001,1792,7
978,0.543,0.783,Breast Cancer,0.6000000000000001,1793,1
6571,0.514,0.826,Bipolar Disorder,0.6000000000000001,233,15
8651,0.436,0.913,Rheumatoid arthritis,0.6000000000000001,459,10
9248,0.704,0.435,Bipolar Disorder,0.6000000000000001,1794,15
596,0.3,0.913,Bipolar Disorder,0.6000000000000001,209,15
1387,0.4,0.957,Colorectal Cancer,0.6000000000000001,1795,7
10297,0.523,0.87,Colorectal Cancer,0.6000000000000001,1578,7
2045,0.565,0.783,Colorectal Cancer,0.6000000000000001,1796,7
10857,0.547,0.87,Alzheimer Disease,0.6000000000000001,1797,3
7128,0.425,0.913,Colorectal Cancer,0.6000000000000001,401,7
7074,0.553,0.87,Colorectal Cancer,0.6000000000000001,1798,7
7355,0.508,0.957,Breast Cancer,0.6000000000000001,1799,1
2069,0.517,0.826,Breast Cancer,0.6000000000000001,1800,1
9388,0.551,0.696,Cardiovascular Diseases,0.6000000000000001,1801,14
23476,0.427,0.913,Colorectal Cancer,0.6000000000000001,1802,7
9166,0.516,0.652,Breast Cancer,0.6000000000000001,1803,1
1301,0.475,0.826,Breast Cancer,0.6000000000000001,1804,1
3782,0.538,0.913,Bipolar Disorder,0.6000000000000001,432,15
2115,0.555,0.696,Colorectal Cancer,0.6000000000000001,1805,7
1875,0.615,0.435,Prostate Cancer,0.6000000000000001,1806,20
3064,0.487,0.913,Huntington Disease,0.6000000000000001,10,6
6667,0.427,0.913,Schizophrenias,0.6000000000000001,1131,13
2877,0.511,0.913,Breast Cancer,0.6000000000000001,1807,1
2159,0.452,0.913,Breast Cancer,0.6000000000000001,1808,1
8518,0.514,0.957,Breast Cancer,0.6000000000000001,1809,1
51366,0.559,0.826,Breast Cancer,0.6000000000000001,1810,1
4862,0.589,0.783,Bipolar Disorder,0.6000000000000001,1811,15
123606,0.605,0.609,Amyotrophic Lateral Sclerosis (ALS),0.6000000000000001,1812,8
3486,0.379,0.913,Rheumatoid arthritis,0.6000000000000001,339,10
23209,0.606,0.739,Schizophrenias,0.6000000000000001,1813,13
6165,0.585,0.739,Sickle Cell Anemia,0.6000000000000001,1814,17
4763,0.374,0.913,Colorectal Cancer,0.6000000000000001,844,7
3219,0.588,0.609,Breast Cancer,0.6000000000000001,1815,1
9055,0.561,0.783,Breast Cancer,0.6000000000000001,1367,1
51649,0.738,0.261,Breast Cancer,0.6000000000000001,1816,1
6648,0.353,1.0,Rheumatoid arthritis,0.6000000000000001,242,10
6507,0.386,0.957,Bipolar Disorder,0.6000000000000001,664,15
55959,0.552,0.783,Breast Cancer,0.6000000000000001,1817,1
5880,0.517,0.913,Breast Cancer,0.6000000000000001,1818,1
9145,0.738,0.565,Schizophrenias,0.6000000000000001,1819,13
28998,0.652,0.522,Breast Cancer,0.6000000000000001,1820,1
5174,0.596,0.739,Breast Cancer,0.6000000000000001,1730,1
57561,0.667,0.565,Breast Cancer,0.6000000000000001,1821,1
29949,0.534,0.87,Rheumatoid arthritis,0.6000000000000001,1822,10
6425,0.533,0.826,Colorectal Cancer,0.6000000000000001,1823,7
54106,0.401,0.913,Colorectal Cancer,0.6000000000000001,573,7
23411,0.372,0.957,Schizophrenias,0.6000000000000001,467,13
7253,0.438,0.913,Breast Cancer,0.6000000000000001,280,1
337,0.508,0.913,Alzheimer Disease,0.6000000000000001,1601,3
1385,0.412,0.957,Bipolar Disorder,0.6000000000000001,1215,15
1742,0.55,0.783,Bipolar Disorder,0.6000000000000001,826,15
6750,0.352,0.913,Bipolar Disorder,0.6000000000000001,860,15
3516,0.522,0.826,Rheumatoid arthritis,0.6000000000000001,1824,10
10155,0.532,0.783,Colorectal Cancer,0.6000000000000001,1825,7
23347,0.563,0.87,Duchenne Muscular Dystrophy,0.6000000000000001,1826,9
5297,0.514,0.87,Schizophrenias,0.6000000000000001,1827,13
53826,0.617,0.696,Schizophrenias,0.6000000000000001,1828,13
79837,0.679,0.652,Schizophrenias,0.6000000000000001,1829,13
2901,0.679,0.739,Schizophrenias,0.6000000000000001,1830,13
5909,0.502,0.826,Breast Cancer,0.6000000000000001,1831,1
3598,0.547,0.826,Breast Cancer,0.6000000000000001,1832,1
3557,0.353,0.957,Bipolar Disorder,0.6000000000000001,225,15
5319,0.443,0.913,Bipolar Disorder,0.6000000000000001,543,15
3934,0.362,0.957,Rheumatoid arthritis,0.6000000000000001,1618,10
3418,0.42,0.87,Colorectal Cancer,0.6000000000000001,1833,7
10365,0.518,0.87,Colorectal Cancer,0.6000000000000001,1834,7
5444,0.408,1.0,Colorectal Cancer,0.6000000000000001,275,7
7486,0.503,0.826,Colorectal Cancer,0.6000000000000001,1034,7
3360,0.549,0.652,Schizophrenias,0.6000000000000001,1835,13
1759,0.499,0.87,Schizophrenias,0.6000000000000001,1253,13
836,0.363,0.913,Schizophrenias,0.6000000000000001,880,13
9177,0.631,0.609,Schizophrenias,0.6000000000000001,1836,13
708,0.57,0.783,Breast Cancer,0.6000000000000001,1837,1
5426,0.475,0.87,Colorectal Cancer,0.6000000000000001,231,7
111589215,0.7,0.435,Breast Cancer,0.6000000000000001,1838,1
1015,0.441,0.913,Bipolar Disorder,0.6000000000000001,1839,15
348,0.326,0.957,Bipolar Disorder,0.6000000000000001,6,15
252983,0.738,0.391,Breast Cancer,0.6000000000000001,1840,1
26038,0.563,0.783,Colorectal Cancer,0.6000000000000001,1841,7
406934,0.483,0.913,Type 2 Diabetes,0.6000000000000001,1842,0
2892,0.538,0.826,Schizophrenias,0.6000000000000001,1475,13
4128,0.425,0.957,Breast Cancer,0.6000000000000001,487,1
8836,0.5,0.913,Colorectal Cancer,0.6000000000000001,946,7
7184,0.461,0.957,Bipolar Disorder,0.6000000000000001,1843,15
406914,0.605,0.609,Breast Cancer,0.6000000000000001,1844,1
133,0.407,0.913,Bipolar Disorder,0.6000000000000001,1155,15
79648,0.588,0.696,Breast Cancer,0.6000000000000001,1845,1
57007,0.454,0.957,Colorectal Cancer,0.6000000000000001,1681,7
5802,0.589,0.826,Colorectal Cancer,0.6000000000000001,1846,7
100289255,0.652,0.304,Colorectal Cancer,0.6000000000000001,1847,7
6721,0.507,0.826,Breast Cancer,0.6000000000000001,1228,1
5819,0.539,0.826,Breast Cancer,0.6000000000000001,415,1
6038,0.685,0.652,Amyotrophic Lateral Sclerosis (ALS),0.6000000000000001,1848,8
4846,0.361,1.0,Bipolar Disorder,0.6000000000000001,123,15
10579,0.647,0.739,Breast Cancer,0.6000000000000001,1849,1
4440,0.526,0.783,Breast Cancer,0.6000000000000001,1850,1
1776,0.508,0.826,Breast Cancer,0.6000000000000001,612,1
1894,0.606,0.478,Breast Cancer,0.6000000000000001,1851,1
9030,0.783,0.217,Bipolar Disorder,0.6000000000000001,1852,15
7494,0.468,0.957,Schizophrenias,0.6000000000000001,805,13
8841,0.478,0.87,Schizophrenias,0.6000000000000001,1853,13
5144,0.483,0.913,Schizophrenias,0.6000000000000001,1854,13
52,0.479,0.913,Schizophrenias,0.6000000000000001,681,13
2356,0.647,0.565,Rheumatoid arthritis,0.6000000000000001,1855,10
4524,0.338,0.913,Type 1 Diabetes,0.6000000000000001,216,2
4654,0.492,0.87,Breast Cancer,0.6000000000000001,1856,1
7090,0.641,0.652,Breast Cancer,0.6000000000000001,1857,1
2897,0.609,0.783,Schizophrenias,0.6000000000000001,1858,13
2202,0.481,0.826,Breast Cancer,0.6000000000000001,1859,1
4118,0.546,0.87,Breast Cancer,0.6000000000000001,1860,1
8289,0.415,0.913,Colorectal Cancer,0.6000000000000001,872,7
53335,0.479,0.913,Breast Cancer,0.6000000000000001,1070,1
2521,0.441,0.957,Breast Cancer,0.6000000000000001,38,1
5211,0.717,0.435,Bipolar Disorder,0.6000000000000001,1861,15
2950,0.365,0.957,Amyotrophic Lateral Sclerosis (ALS),0.6000000000000001,192,8
9517,0.623,0.696,Amyotrophic Lateral Sclerosis (ALS),0.6000000000000001,1862,8
442893,0.51,0.913,Type 2 Diabetes,0.6000000000000001,1863,0
120892,0.473,0.87,Frontotemporal dementia,0.6000000000000001,13,11
4306,0.427,0.913,Colorectal Cancer,0.6000000000000001,1864,7
19,0.441,0.913,Colorectal Cancer,0.6000000000000001,336,7
5187,0.523,0.957,Colorectal Cancer,0.6000000000000001,1043,7
57104,0.513,0.913,Cardiovascular Diseases,0.6000000000000001,1865,14
2946,0.448,1.0,Schizophrenias,0.6000000000000001,1866,13
10280,0.545,0.87,Schizophrenias,0.6000000000000001,709,13
10815,0.507,0.826,Schizophrenias,0.6000000000000001,1867,13
2182,0.515,0.87,Colorectal Cancer,0.6000000000000001,1868,7
30818,0.556,0.826,Breast Cancer,0.6000000000000001,1869,1
5321,0.479,0.913,Breast Cancer,0.6000000000000001,1138,1
23411,0.372,0.957,Cardiovascular Diseases,0.6000000000000001,467,14
115209,0.52,0.87,Colorectal Cancer,0.6000000000000001,1870,7
489,0.602,0.739,Breast Cancer,0.6000000000000001,1871,1
10537,0.576,0.739,Breast Cancer,0.6000000000000001,1872,1
2074,0.469,0.913,Lung Cancer,0.6000000000000001,1307,19
3572,0.441,0.913,Colorectal Cancer,0.6000000000000001,1101,7
55676,0.689,0.609,Alzheimer Disease,0.6000000000000001,1873,3
7167,0.508,0.87,Alzheimer Disease,0.6000000000000001,1874,3
3628,0.727,0.652,Bipolar Disorder,0.6000000000000001,1875,15
6424,0.49,0.783,Colorectal Cancer,0.6000000000000001,1189,7
407017,0.549,0.87,Colorectal Cancer,0.6000000000000001,1876,7
3156,0.432,0.913,Duchenne Muscular Dystrophy,0.6000000000000001,334,9
10369,0.643,0.652,Schizophrenias,0.6000000000000001,1877,13
1103,0.494,0.957,Schizophrenias,0.6000000000000001,568,13
1114,0.571,0.739,Schizophrenias,0.6000000000000001,1878,13
23405,0.396,0.913,Schizophrenias,0.6000000000000001,811,13
3133,0.523,0.87,Schizophrenias,0.6000000000000001,1879,13
5289,0.416,0.913,Schizophrenias,0.6000000000000001,1880,13
1280,0.418,0.913,Rheumatoid arthritis,0.6000000000000001,1881,10
8907,0.519,0.957,Breast Cancer,0.6000000000000001,1882,1
5587,0.447,0.87,Colorectal Cancer,0.6000000000000001,1883,7
30816,0.555,0.826,Bipolar Disorder,0.6000000000000001,1137,15
90,0.507,0.87,Breast Cancer,0.6000000000000001,1884,1
7040,0.264,0.913,Bipolar Disorder,0.6000000000000001,74,15
79813,0.427,0.913,Breast Cancer,0.6000000000000001,1561,1
10142,0.591,0.783,Colorectal Cancer,0.6000000000000001,1885,7
1902,0.521,0.913,Colorectal Cancer,0.6000000000000001,991,7
4921,0.462,0.913,Colorectal Cancer,0.6000000000000001,1886,7
2944,0.368,1.0,Type 1 Diabetes,0.6000000000000001,419,2
9619,0.461,0.87,Colorectal Cancer,0.6000000000000001,1887,7
26468,0.676,0.522,Schizophrenias,0.6000000000000001,1888,13
27087,0.453,0.957,Schizophrenias,0.6000000000000001,1889,13
1741,0.605,0.609,Schizophrenias,0.6000000000000001,1622,13
6007,0.581,0.783,Schizophrenias,0.6000000000000001,1890,13
5594,0.337,0.957,Schizophrenias,0.6000000000000001,717,13
4734,0.562,0.87,Breast Cancer,0.6000000000000001,1891,1
7257,0.738,0.348,Bipolar Disorder,0.6000000000000001,1892,15
9473,0.667,0.652,Breast Cancer,0.6000000000000001,1893,1
80310,0.549,0.652,Colorectal Cancer,0.6000000000000001,1894,7
4129,0.483,0.957,Bipolar Disorder,0.6000000000000001,78,15
23678,0.649,0.739,Breast Cancer,0.6000000000000001,1895,1
5426,0.475,0.87,Breast Cancer,0.6000000000000001,231,1
6775,0.438,0.913,Breast Cancer,0.6000000000000001,254,1
183,0.339,0.957,Bipolar Disorder,0.6000000000000001,88,15
23136,0.583,0.652,Breast Cancer,0.6000000000000001,1896,1
5997,0.536,0.913,Breast Cancer,0.6000000000000001,1897,1
6514,0.498,0.913,Breast Cancer,0.6000000000000001,265,1
6416,0.53,0.783,Colorectal Cancer,0.6000000000000001,1898,7
2201,0.482,0.87,Colorectal Cancer,0.6000000000000001,1899,7
28234,0.528,0.826,Colorectal Cancer,0.6000000000000001,1900,7
1404,0.503,0.87,Colorectal Cancer,0.6000000000000001,1901,7
2042,0.533,0.826,Colorectal Cancer,0.6000000000000001,1902,7
355,0.33,0.913,Cystic Fibrosis,0.6000000000000001,90,5
412,0.445,0.913,Rheumatoid arthritis,0.6000000000000001,1903,10
4277,0.553,0.826,Schizophrenias,0.6000000000000001,1904,13
9821,0.576,0.783,Schizophrenias,0.6000000000000001,371,13
706,0.454,0.957,Bipolar Disorder,0.6000000000000001,1905,15
11122,0.586,0.783,Colorectal Cancer,0.6000000000000001,1906,7
9462,0.612,0.478,Colorectal Cancer,0.6000000000000001,1624,7
23345,0.479,0.913,Colorectal Cancer,0.6000000000000001,299,7
5154,0.507,0.826,Breast Cancer,0.6000000000000001,1907,1
5467,0.45,0.913,Bipolar Disorder,0.6000000000000001,595,15
6648,0.353,1.0,Bipolar Disorder,0.6000000000000001,242,15
55215,0.519,0.87,Breast Cancer,0.6000000000000001,1908,1
2131,0.494,0.913,Breast Cancer,0.6000000000000001,1909,1
2559,0.529,0.913,Schizophrenias,0.6000000000000001,1910,13
3927,0.514,0.87,Schizophrenias,0.6000000000000001,1911,13
4968,0.454,0.913,Huntington Disease,0.6000000000000001,1133,6
6573,0.507,0.913,Colorectal Cancer,0.6000000000000001,1912,7
3350,0.475,0.913,Bipolar Disorder,0.6000000000000001,481,15
7296,0.528,0.87,Colorectal Cancer,0.6000000000000001,1913,7
1769,0.481,0.913,Colorectal Cancer,0.6000000000000001,1526,7
7374,0.581,0.87,Colorectal Cancer,0.6000000000000001,1914,7
10257,0.52,0.87,Colorectal Cancer,0.6000000000000001,1915,7
3977,0.49,0.87,Colorectal Cancer,0.6000000000000001,1916,7
1192,0.548,0.87,Breast Cancer,0.6000000000000001,1917,1
59352,0.59,0.696,Breast Cancer,0.6000000000000001,1918,1
32,0.607,0.739,Breast Cancer,0.6000000000000001,1919,1
283131,0.459,0.913,Colorectal Cancer,0.6000000000000001,1920,7
652,0.375,0.913,Rheumatoid arthritis,0.6000000000000001,828,10
387129,0.585,0.87,Rheumatoid arthritis,0.6000000000000001,1572,10
1394,0.507,0.957,Bipolar Disorder,0.6000000000000001,1921,15
9145,0.738,0.565,Bipolar Disorder,0.6000000000000001,1819,15
9378,0.529,0.913,Bipolar Disorder,0.6000000000000001,281,15
3123,0.376,0.957,Bipolar Disorder,0.6000000000000001,47,15
728448,0.793,0.391,Bipolar Disorder,0.6000000000000001,1922,15
1778,0.529,0.739,Amyotrophic Lateral Sclerosis (ALS),0.6000000000000001,1923,8
5789,0.534,0.957,Colorectal Cancer,0.6000000000000001,1213,7
64405,0.774,0.261,Colorectal Cancer,0.6000000000000001,1924,7
6948,0.506,0.87,Colorectal Cancer,0.6000000000000001,1925,7
1808,0.544,0.783,Colorectal Cancer,0.6000000000000001,822,7
10752,0.447,0.913,Colorectal Cancer,0.6000000000000001,423,7
27111,0.436,0.913,Colorectal Cancer,0.6000000000000001,1926,7
23600,0.462,0.87,Colorectal Cancer,0.6000000000000001,1698,7
9732,0.625,0.652,Schizophrenias,0.6000000000000001,1927,13
350,0.463,0.957,Schizophrenias,0.6000000000000001,1928,13
3843,0.664,0.696,Schizophrenias,0.6000000000000001,1929,13
9332,0.417,0.913,Schizophrenias,0.6000000000000001,1930,13
10645,0.582,0.826,Schizophrenias,0.6000000000000001,1931,13
1141,0.592,0.478,Schizophrenias,0.6000000000000001,1476,13
23551,0.708,0.435,Schizophrenias,0.6000000000000001,1932,13
133,0.407,0.913,Schizophrenias,0.6000000000000001,1155,13
5972,0.379,0.957,Bipolar Disorder,0.6000000000000001,1933,15
2346,0.425,0.913,Colorectal Cancer,0.6000000000000001,562,7
815,0.509,0.913,Bipolar Disorder,0.6000000000000001,1934,15
63967,0.639,0.522,Breast Cancer,0.6000000000000001,1935,1
29789,0.667,0.522,Breast Cancer,0.6000000000000001,1936,1
3087,0.551,0.783,Breast Cancer,0.6000000000000001,396,1
10445,0.643,0.565,Colorectal Cancer,0.6000000000000001,1937,7
1407,0.559,0.826,Bipolar Disorder,0.6000000000000001,1938,15
2158,0.503,0.783,Bipolar Disorder,0.6000000000000001,1939,15
27306,0.381,0.913,Bipolar Disorder,0.6000000000000001,970,15
28988,0.58,0.826,Bipolar Disorder,0.6000000000000001,1940,15
3700,0.581,0.739,Bipolar Disorder,0.6000000000000001,1941,15
613,0.437,0.913,Bipolar Disorder,0.6000000000000001,1942,15
6787,0.717,0.391,Bipolar Disorder,0.6000000000000001,1943,15
1687,0.543,0.87,Rheumatoid arthritis,0.6000000000000001,1766,10
6899,0.408,0.957,Colorectal Cancer,0.6000000000000001,662,7
143384,0.664,0.652,Colorectal Cancer,0.6000000000000001,1944,7
2070,0.592,0.696,Colorectal Cancer,0.6000000000000001,1945,7
1356,0.41,0.957,Schizophrenias,0.6000000000000001,819,13
27121,0.635,0.522,Schizophrenias,0.6000000000000001,1946,13
3066,0.454,0.957,Schizophrenias,0.6000000000000001,1947,13
4049,0.414,0.913,Schizophrenias,0.6000000000000001,638,13
4719,0.581,0.783,Schizophrenias,0.6000000000000001,1948,13
6431,0.602,0.739,Colorectal Cancer,0.6000000000000001,1949,7
1394,0.507,0.957,Breast Cancer,0.6000000000000001,1921,1
5742,0.467,0.913,Rheumatoid arthritis,0.6000000000000001,996,10
4831,0.547,0.783,Colorectal Cancer,0.6000000000000001,1950,7
5997,0.536,0.913,Schizophrenias,0.6000000000000001,1897,13
6863,0.388,1.0,Bipolar Disorder,0.6000000000000001,1453,15
167465,0.727,0.696,Breast Cancer,0.6000000000000001,1951,1
132671,0.682,0.391,Breast Cancer,0.6000000000000001,1952,1
59,0.468,0.826,Breast Cancer,0.6000000000000001,1953,1
119391,0.586,0.739,Alzheimer Disease,0.6000000000000001,1251,3
57492,0.395,0.913,Breast Cancer,0.6000000000000001,1633,1
23387,0.574,0.826,Breast Cancer,0.6000000000000001,1954,1
348654,0.591,0.87,Breast Cancer,0.6000000000000001,1955,1
4855,0.5,0.913,Bipolar Disorder,0.6000000000000001,282,15
4929,0.476,0.913,Bipolar Disorder,0.6000000000000001,134,15
56938,0.609,0.826,Bipolar Disorder,0.6000000000000001,1956,15
773,0.435,0.957,Bipolar Disorder,0.6000000000000001,1590,15
8774,0.59,0.696,Bipolar Disorder,0.6000000000000001,1957,15
3627,0.348,0.957,Cardiovascular Diseases,0.6000000000000001,1958,14
31,0.544,0.826,Colorectal Cancer,0.6000000000000001,1959,7
678,0.627,0.652,Colorectal Cancer,0.6000000000000001,1960,7
143187,0.662,0.652,Colorectal Cancer,0.6000000000000001,1961,7
468,0.472,0.913,Prostate Cancer,0.6000000000000001,1729,20
7143,0.623,0.652,Parkinson Disease,0.6000000000000001,1962,4
1244,0.45,0.913,Rheumatoid arthritis,0.6000000000000001,1000,10
23043,0.591,0.783,Schizophrenias,0.6000000000000001,1963,13
355,0.33,0.913,Schizophrenias,0.6000000000000001,90,13
8214,0.647,0.696,Schizophrenias,0.6000000000000001,1964,13
24,0.461,0.913,Breast Cancer,0.6000000000000001,1965,1
9563,0.569,0.739,Breast Cancer,0.6000000000000001,1966,1
8667,0.649,0.739,Colorectal Cancer,0.6000000000000001,1469,7
116135,0.659,0.391,Breast Cancer,0.6000000000000001,1967,1
633,0.478,0.87,Breast Cancer,0.6000000000000001,1968,1
1825,0.596,0.783,Breast Cancer,0.6000000000000001,1969,1
2356,0.647,0.565,Colorectal Cancer,0.6000000000000001,1855,7
23650,0.568,0.739,Breast Cancer,0.6000000000000001,1970,1
51438,0.62,0.652,Breast Cancer,0.6000000000000001,1971,1
217,0.427,0.957,Bipolar Disorder,0.6000000000000001,699,15
3359,0.503,0.957,Bipolar Disorder,0.6000000000000001,918,15
5002,0.618,0.652,Breast Cancer,0.6000000000000001,1565,1
5789,0.534,0.957,Breast Cancer,0.6000000000000001,1213,1
6425,0.533,0.826,Breast Cancer,0.6000000000000001,1823,1
5601,0.514,0.913,Colorectal Cancer,0.6000000000000001,1972,7
284217,0.534,0.87,Colorectal Cancer,0.6000000000000001,1973,7
8241,0.547,0.826,Colorectal Cancer,0.6000000000000001,1974,7
64151,0.592,0.652,Colorectal Cancer,0.6000000000000001,1975,7
10714,0.692,0.652,Colorectal Cancer,0.6000000000000001,1976,7
8200,0.504,0.783,Rheumatoid arthritis,0.6000000000000001,1284,10
1656,0.59,0.826,Rheumatoid arthritis,0.6000000000000001,1977,10
407006,0.456,0.913,Type 2 Diabetes,0.6000000000000001,807,0
26986,0.582,0.87,Breast Cancer,0.6000000000000001,1978,1
57628,0.657,0.826,Schizophrenias,0.6000000000000001,1979,13
2729,0.491,0.913,Schizophrenias,0.6000000000000001,1092,13
2847,0.676,0.565,Schizophrenias,0.6000000000000001,1608,13
3839,0.603,0.783,Schizophrenias,0.6000000000000001,1980,13
1571,0.443,0.957,Schizophrenias,0.6000000000000001,892,13
84680,0.751,0.478,Breast Cancer,0.6000000000000001,1981,1
5519,0.622,0.739,Colorectal Cancer,0.6000000000000001,1982,7
4835,0.594,0.696,Breast Cancer,0.6000000000000001,1328,1
3190,0.481,0.87,Breast Cancer,0.6000000000000001,1983,1
2952,0.389,0.957,Cystic Fibrosis,0.6000000000000001,569,5
64321,0.513,0.696,Colorectal Cancer,0.6000000000000001,1984,7
3915,0.591,0.739,Colorectal Cancer,0.6000000000000001,1985,7
9770,0.603,0.652,Colorectal Cancer,0.6000000000000001,1986,7
406987,0.502,0.826,Type 2 Diabetes,0.6000000000000001,1987,0
494326,0.599,0.739,Type 2 Diabetes,0.6000000000000001,1988,0
902,0.605,0.696,Breast Cancer,0.6000000000000001,1989,1
3485,0.429,0.826,Bipolar Disorder,0.6000000000000001,1990,15
3785,0.497,0.87,Bipolar Disorder,0.6000000000000001,99,15
5305,0.633,0.696,Bipolar Disorder,0.6000000000000001,1175,15
55507,0.652,0.739,Bipolar Disorder,0.6000000000000001,1991,15
65059,0.639,0.652,Breast Cancer,0.6000000000000001,1992,1
1741,0.605,0.609,Bipolar Disorder,0.6000000000000001,1622,15
3887,0.59,0.783,Breast Cancer,0.6000000000000001,1993,1
11309,0.612,0.696,Breast Cancer,0.6000000000000001,1994,1
4299,0.545,0.783,Breast Cancer,0.6000000000000001,1995,1
545,0.447,0.957,Colorectal Cancer,0.6000000000000001,1996,7
7516,0.483,0.913,Colorectal Cancer,0.6000000000000001,1117,7
8220,0.618,0.826,Schizophrenias,0.6000000000000001,1997,13
8929,0.527,0.783,Schizophrenias,0.6000000000000001,1998,13
9348,0.727,0.261,Schizophrenias,0.6000000000000001,1999,13
55777,0.547,0.783,Schizophrenias,0.6000000000000001,2000,13
5728,0.29,0.913,Schizophrenias,0.6000000000000001,42,13
3791,0.351,0.957,Schizophrenias,0.6000000000000001,208,13
